WordSimilarity [id=0, articleId=null, newWord=°ª, newWordFrequency=3512, matchedWord=»Û, matchedWordFrequency=1480, pySimilarity=5, bhSimilarity=13, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÁÛ, newWordFrequency=3132, matchedWord=È¯, matchedWordFrequency=683, pySimilarity=7, bhSimilarity=16, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÁÛ, newWordFrequency=3132, matchedWord=ÊÖ, matchedWordFrequency=57, pySimilarity=9, bhSimilarity=16, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=Â¾, matchedWordFrequency=4583, pySimilarity=6, bhSimilarity=9, bsSimilarity=1, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=×ø, matchedWordFrequency=606, pySimilarity=5, bhSimilarity=13, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=çÖ, matchedWordFrequency=4029, pySimilarity=9, bhSimilarity=12, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=¹É, matchedWordFrequency=676, pySimilarity=6, bhSimilarity=14, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=Òð, matchedWordFrequency=3108, pySimilarity=7, bhSimilarity=15, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=êÝ, matchedWordFrequency=3143, pySimilarity=8, bhSimilarity=15, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=ÊÂ, matchedWordFrequency=121, pySimilarity=7, bhSimilarity=14, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=Ö±, matchedWordFrequency=497, pySimilarity=7, bhSimilarity=14, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=Õñ, matchedWordFrequency=1166, pySimilarity=8, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=ËÊ, matchedWordFrequency=2883, pySimilarity=8, bhSimilarity=14, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=³É, matchedWordFrequency=55, pySimilarity=7, bhSimilarity=14, bsSimilarity=1, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=²², matchedWordFrequency=2455, pySimilarity=5, bhSimilarity=14, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=Ô°, matchedWordFrequency=435, pySimilarity=8, bhSimilarity=15, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=³Û, matchedWordFrequency=2039, pySimilarity=5, bhSimilarity=14, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=±Ú, matchedWordFrequency=1097, pySimilarity=8, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=Á¢, matchedWordFrequency=395, pySimilarity=8, bhSimilarity=13, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=ÑÕ, matchedWordFrequency=1573, pySimilarity=9, bhSimilarity=13, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=¹ü, matchedWordFrequency=1879, pySimilarity=5, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=±³, matchedWordFrequency=734, pySimilarity=7, bhSimilarity=15, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=»À, matchedWordFrequency=2610, pySimilarity=6, bhSimilarity=15, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=Çú, matchedWordFrequency=418, pySimilarity=7, bhSimilarity=14, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=ÀÄ, matchedWordFrequency=1934, pySimilarity=9, bhSimilarity=17, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=¿º, matchedWordFrequency=3309, pySimilarity=10, bhSimilarity=14, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=ÊÖ, matchedWordFrequency=57, pySimilarity=6, bhSimilarity=14, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=À÷, matchedWordFrequency=1946, pySimilarity=8, bhSimilarity=13, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=Òå, matchedWordFrequency=863, pySimilarity=8, bhSimilarity=15, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=ÙÈ, matchedWordFrequency=3948, pySimilarity=9, bhSimilarity=13, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=ËÚ, matchedWordFrequency=2974, pySimilarity=6, bhSimilarity=14, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=ÊÃ, matchedWordFrequency=3679, pySimilarity=7, bhSimilarity=9, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=¸´, matchedWordFrequency=913, pySimilarity=6, bhSimilarity=13, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=Óõ, matchedWordFrequency=2540, pySimilarity=4, bhSimilarity=14, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=Æä, matchedWordFrequency=214, pySimilarity=6, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=ÊÄ, matchedWordFrequency=2037, pySimilarity=7, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=È¯, matchedWordFrequency=683, pySimilarity=8, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=¸«, matchedWordFrequency=2344, pySimilarity=6, bhSimilarity=16, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=ÀÅ, matchedWordFrequency=2973, pySimilarity=10, bhSimilarity=11, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=ÎÅ, matchedWordFrequency=645, pySimilarity=9, bhSimilarity=13, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=»Û, matchedWordFrequency=1480, pySimilarity=5, bhSimilarity=11, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=×¿, matchedWordFrequency=2566, pySimilarity=4, bhSimilarity=14, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=³¿, matchedWordFrequency=1295, pySimilarity=6, bhSimilarity=11, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=Ðº, matchedWordFrequency=2266, pySimilarity=9, bhSimilarity=14, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=´ý, matchedWordFrequency=688, pySimilarity=9, bhSimilarity=13, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=´Á, newWordFrequency=3555, matchedWord=ÒÐ, matchedWordFrequency=2202, pySimilarity=8, bhSimilarity=16, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=ÂÖ, matchedWordFrequency=720, pySimilarity=0, bhSimilarity=4, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=Çú, matchedWordFrequency=418, pySimilarity=6, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=³É, matchedWordFrequency=55, pySimilarity=6, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=Æ½, matchedWordFrequency=327, pySimilarity=5, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=×ø, matchedWordFrequency=606, pySimilarity=6, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=Í¶, matchedWordFrequency=566, pySimilarity=4, bhSimilarity=7, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=·±, matchedWordFrequency=1405, pySimilarity=5, bhSimilarity=15, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=×¿, matchedWordFrequency=2566, pySimilarity=5, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=ÓÅ, matchedWordFrequency=583, pySimilarity=6, bhSimilarity=4, bsSimilarity=1, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=ÀÅ, matchedWordFrequency=2973, pySimilarity=3, bhSimilarity=11, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=³Û, matchedWordFrequency=2039, pySimilarity=8, bhSimilarity=8, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=ì³, matchedWordFrequency=2960, pySimilarity=8, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=Í¾, matchedWordFrequency=1380, pySimilarity=3, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=·Ñ, matchedWordFrequency=413, pySimilarity=8, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=´ý, matchedWordFrequency=688, pySimilarity=8, bhSimilarity=9, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=ËÊ, matchedWordFrequency=2883, pySimilarity=7, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=Õñ, matchedWordFrequency=1166, pySimilarity=7, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=¿º, matchedWordFrequency=3309, pySimilarity=7, bhSimilarity=4, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=ÉÐ, matchedWordFrequency=614, pySimilarity=8, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=ÊÃ, matchedWordFrequency=3679, pySimilarity=8, bhSimilarity=11, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=¹É, matchedWordFrequency=676, pySimilarity=5, bhSimilarity=8, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=Çà, matchedWordFrequency=476, pySimilarity=7, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=¼ý, matchedWordFrequency=1748, pySimilarity=7, bhSimilarity=11, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=»Û, matchedWordFrequency=1480, pySimilarity=6, bhSimilarity=15, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=êÝ, matchedWordFrequency=3143, pySimilarity=5, bhSimilarity=7, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=×±, matchedWordFrequency=2636, pySimilarity=7, bhSimilarity=8, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=À÷, matchedWordFrequency=1946, pySimilarity=5, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=Ô°, matchedWordFrequency=435, pySimilarity=3, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=»Å, matchedWordFrequency=2000, pySimilarity=6, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=ÐÑ, matchedWordFrequency=1408, pySimilarity=7, bhSimilarity=16, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=ÐÎ, matchedWordFrequency=335, pySimilarity=7, bhSimilarity=5, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=±³, matchedWordFrequency=734, pySimilarity=8, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=Éú, matchedWordFrequency=102, pySimilarity=8, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=Áº, matchedWordFrequency=981, pySimilarity=4, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=¶È, matchedWordFrequency=189, pySimilarity=8, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=½Ú, matchedWordFrequency=307, pySimilarity=6, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=ÀÄ, matchedWordFrequency=1934, pySimilarity=4, bhSimilarity=11, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=ÊÖ, matchedWordFrequency=57, pySimilarity=7, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=³£, matchedWordFrequency=308, pySimilarity=6, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=Ó¡, matchedWordFrequency=519, pySimilarity=6, bhSimilarity=7, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=Óõ, matchedWordFrequency=2540, pySimilarity=5, bhSimilarity=8, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Â×, newWordFrequency=2517, matchedWord=µü, matchedWordFrequency=2851, pySimilarity=6, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=Æ½, matchedWordFrequency=327, pySimilarity=0, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=¶È, matchedWordFrequency=189, pySimilarity=11, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=¹É, matchedWordFrequency=676, pySimilarity=6, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=Í¾, matchedWordFrequency=1380, pySimilarity=6, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=¼±, matchedWordFrequency=570, pySimilarity=4, bhSimilarity=9, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=ºÏ, matchedWordFrequency=334, pySimilarity=6, bhSimilarity=6, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=ÉÐ, matchedWordFrequency=614, pySimilarity=7, bhSimilarity=8, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=ÑÕ, matchedWordFrequency=1573, pySimilarity=5, bhSimilarity=13, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=Ïö, matchedWordFrequency=3367, pySimilarity=8, bhSimilarity=15, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=µü, matchedWordFrequency=2851, pySimilarity=5, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=´ý, matchedWordFrequency=688, pySimilarity=7, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=Çú, matchedWordFrequency=418, pySimilarity=9, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=Äé, matchedWordFrequency=4326, pySimilarity=6, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=Ö±, matchedWordFrequency=497, pySimilarity=5, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=ÓÅ, matchedWordFrequency=583, pySimilarity=9, bhSimilarity=4, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=²², matchedWordFrequency=2455, pySimilarity=7, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=»Å, matchedWordFrequency=2000, pySimilarity=7, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=Æä, matchedWordFrequency=214, pySimilarity=6, bhSimilarity=8, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=êÝ, matchedWordFrequency=3143, pySimilarity=4, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=²×, matchedWordFrequency=2668, pySimilarity=6, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=±³, matchedWordFrequency=734, pySimilarity=7, bhSimilarity=7, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=×ø, matchedWordFrequency=606, pySimilarity=9, bhSimilarity=5, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=ÊÇ, matchedWordFrequency=13, pySimilarity=7, bhSimilarity=7, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=Ðº, matchedWordFrequency=2266, pySimilarity=7, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=Òð, matchedWordFrequency=3108, pySimilarity=5, bhSimilarity=9, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=ÕÇ, matchedWordFrequency=834, pySimilarity=7, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=¼ý, matchedWordFrequency=1748, pySimilarity=6, bhSimilarity=13, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=çÖ, matchedWordFrequency=4029, pySimilarity=5, bhSimilarity=14, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=¼È, matchedWordFrequency=638, pySimilarity=6, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=ÒÐ, matchedWordFrequency=2202, pySimilarity=6, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=ÌÎ, matchedWordFrequency=1553, pySimilarity=9, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=³É, matchedWordFrequency=55, pySimilarity=5, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=¹ª, matchedWordFrequency=2430, pySimilarity=6, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=Ó¡, matchedWordFrequency=519, pySimilarity=5, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=ÊÂ, matchedWordFrequency=121, pySimilarity=7, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Æ¾, newWordFrequency=1076, matchedWord=ì³, matchedWordFrequency=2960, pySimilarity=7, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
